name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_rad        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_rad_peak
-             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam        Jy*m/s             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           m/s           m/s           m/s           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix        Jy*m/s           deg           deg           m/s           pix           pix           pix           deg           deg           m/s
"MKTCS-HI J011316.63+001206.8"            34    882.908973    572.636783    252.780127           875           890           565           580           251           254           591  -3.07484e-04      0.001490    217.462026      1.000000             0      0.525000      3.823694      1.807788      0.338971     -0.508015   1.65580e-04   1.32327e+05   1.20416e+05   1.31412e+05      5.886309      4.688239    -56.970421      5.533780      4.401589    -58.841982    292.428804      0.431754      0.401701      0.116384     27.580713     18.319310      0.201886   1.22554e+07           883           572           253     18.319158      0.200825   1.22457e+07
"MKTCS-HI J011254.41+001125.2"            35    938.466555    565.710576    249.401171           930           946           557           578           245           254          1482  -6.88897e-04      0.001749    429.503395      1.000000             0      0.282386      2.144431      1.509725      0.343363      0.330095   1.97025e-04   3.90114e+05   2.98864e+05   3.83845e+05      7.984823      5.264818     -2.742129      8.604355      4.584766     -6.833766     31.006263      0.316976      0.431119      0.232634     51.969612     18.226710      0.190339   1.24044e+07           938           563           252     18.227488      0.185821   1.22898e+07
"MKTCS-HI J011730.52+004934.5"            36    248.231990    947.255715    249.594491           237           258           938           956           246           252           809  -9.21033e-04      0.004028    663.590476      1.000000             0      0.171016      2.001812      1.508032      0.528611     -0.400197   6.31632e-04   2.06695e+05   1.51738e+05   1.94032e+05      8.935056      6.062485     64.419274      6.798836      4.515925     58.741455    239.435745      0.714564      0.586747      0.233347    123.095588     19.377185      0.826256   1.23959e+07           251           947           251     19.372570      0.825830   1.23339e+07
"MKTCS-HI J011346.45+001817.8"            37    808.380092    634.471596    242.027167           791           823           625           643           237           252          2035  -4.24927e-04      0.002052    404.122787      1.000000             0      0.123397      2.995529      2.349828      1.526028      4.020373   1.21230e-04   4.58704e+05   5.90137e+04   4.61490e+05     10.181232      5.535403    -77.020704      8.998122      5.159191    -67.329610     91.923310      0.435177      0.263969      0.254227     37.470975     18.443526      0.304948   1.27297e+07           808           636           238     18.444160      0.307495   1.29073e+07
"MKTCS-HI J011327.20+000907.1"            38    856.498369    542.693209    249.404407           845           873           531           554           247           252          1710  -3.20697e-04      0.004067    977.800792      1.000000             0      0.318035      5.623107      4.427616      1.399974      1.855125   1.68862e-04   2.20545e+05   2.00371e+05   2.18861e+05      8.106571      7.150198    -47.718323      8.775886      7.657090     -7.448344    168.257284      0.254733      0.222404      0.072518     47.844697     18.363331      0.151982   1.24043e+07           856           543           251     18.364161      0.152493   1.23339e+07
"MKTCS-HI J011635.49+004524.6"            39    385.802107    905.597800    239.681221           377           396           896           915           236           248          1393     -0.001002      0.002588    594.429376      1.000000             0      0.210361      2.582916      1.840450      0.270179      0.759801   2.71833e-04   2.53877e+05   2.12507e+05   2.33733e+05      7.344869      6.100217     21.196504      6.710064      5.043426     16.402577    319.654303      0.354219      0.398947      0.163112     69.515567     19.147863      0.756832   1.28332e+07           386           906           239     19.147533      0.757502   1.28632e+07
"MKTCS-HI J011528.31+003045.0"            40    553.730403    758.998979    244.221014           545           565           751           767           240           248          1067  -2.44398e-04   6.48933e-04    122.493316      1.000000             0      0.241077      1.804330      1.364204      0.586452     -0.221728   1.04236e-04   2.26439e+05   1.77987e+05   2.15307e+05      8.296404      5.306688     70.238273      6.920189      3.742041     73.424760    244.291993      0.680615      0.498673      0.264692     23.329522     18.867952      0.512499   1.26329e+07           553           760           243     18.869170      0.514167   1.26868e+07
"MKTCS-HI J011607.06-000047.5"            41    456.860955    443.581594    243.676693           438           469           436           451           241           245           852  -2.33167e-04   8.57449e-04    137.736888      1.000000             0      0.196923      2.348641      1.420705      0.299007      0.303341   1.02209e-04   1.59019e+05   8.06470e+04   1.53449e+05     13.329702      4.799666    -77.548096     13.673623      4.018949    -75.226378     94.806747      0.865994      0.393869      0.143035     20.441513     19.029399     -0.013200   1.26569e+07           459           443           244     19.025834     -0.014170   1.26427e+07
"MKTCS-HI J011505.83+002529.6"            42    609.920364    706.430505    239.091371           603           618           695           715           237           242           701  -3.13755e-04   9.14781e-04    101.047850      1.000000             0      0.238889      2.697413      1.834741      0.711256      1.301630   8.82709e-05   2.14237e+05   1.01694e+05   2.12914e+05      7.594954      4.922934      2.755119      6.878061      4.351599     -0.817757    175.757575      0.414889      0.569192      0.179277     16.013301     18.774299      0.424884   1.28592e+07           610           709           239     18.774166      0.429167   1.28632e+07
"MKTCS-HI J011415.57+005024.9"            43    735.570609    955.638474    239.950245           728           745           948           964           239           241           492  -3.13068e-04      0.002012    238.998152      1.000000             0      0.434343      2.766513      1.393106      0.455358      0.050411   2.26098e-04   8.82181e+04   7.25904e+04   8.82181e+04      6.620741      5.721415     81.347695      6.144971      4.060371    -86.012126     96.336709      0.512393      0.439290      0.096596     34.362469     18.564857      0.840239   1.28213e+07           734           955           240     18.567475      0.839175   1.28191e+07
"MKTCS-HI J011443.79+001703.6"            44    665.032979    622.106928    236.607950           652           674           605           633           233           241          1981  -2.73426e-04      0.001038    216.197647      1.000000             0      0.198068      2.310826      2.108394      1.213243      2.711261   8.20503e-05   3.35754e+05   7.62619e+04   3.35047e+05     10.435748      5.626202    -18.601766     11.503561      4.833900    -17.704517    146.935812      0.363520      0.544950      0.195720     25.022282     18.682444      0.284344   1.29687e+07           665           624           234     18.682499      0.287500   1.30838e+07
"MKTCS-HI J011232.51+000604.0"            45    993.214714    512.174011    238.062104           982          1008           501           522           234           241          1054     -0.001450      0.002384    224.976011      1.000000             0      0.110491      1.760830      2.039725     -0.185821      0.485678   2.84599e-04   1.23116e+05   7.70358e+04   1.14446e+05      7.373513      6.572419    -82.428194      5.331171      4.916414     81.873767    333.282155      0.595080      0.485834      0.214168     63.307989     18.135460      0.101107   1.29046e+07           993           513           239     18.135818      0.102484   1.28632e+07
"MKTCS-HI J011412.55+000148.6"            46    743.130662    469.597484    237.513618           737           750           461           477           237           240           413  -3.21907e-04   8.87947e-04     69.155839      1.000000             0      0.329545      2.775240      1.872886      0.430902     -0.369283   1.07092e-04   6.63782e+04   3.23096e+04   7.07052e+04      6.558129      4.855118     -3.631748      5.613694      3.201884    -11.954116     28.365223      0.564961      0.655299      0.206593     14.912015     18.552282      0.030160   1.29288e+07           743           471           237     18.552499      0.032497   1.29514e+07
"MKTCS-HI J011548.04+001424.6"            47    504.402114    595.598695    236.864783           496           513           587           604           231           239           919  -2.80994e-04   7.62562e-04    133.654422      1.000000             0      0.243827      2.916403      1.751807     -0.203503      0.409757   9.84721e-05   2.06489e+05   1.75657e+05   1.97437e+05      6.568410      5.533847     48.607108      5.596034      5.188201     34.847033    260.436331      0.448902      0.418725      0.148234     20.453866     18.950165      0.240164   1.29574e+07           505           595           238     18.949168      0.239166   1.29073e+07
"MKTCS-HI J011603.18-000102.4"            48    466.540516    441.100445    235.058175           457           479           432           450           232           238           709  -2.23126e-04   7.91468e-04    116.005598      1.000000             0      0.129282      2.375710      1.382320      0.413063      0.114081   1.30541e-04   2.16726e+05   8.81247e+04   2.17258e+05     10.707501      5.660224     71.025388      8.404683      2.907474     78.804572    125.713510      0.949979      0.596424      0.258272     23.816213     19.013266     -0.017335   1.30371e+07           463           441           235     19.019167     -0.017503   1.30397e+07
"MKTCS-HI J011603.88-000658.9"            49    464.794095    381.692665    231.378700           452           479           367           396           227           235          2332  -5.30521e-04      0.003904   1516.028308      1.000000             0      0.239899      5.893098      3.981917      1.394926      1.954473   1.50242e-04   2.80165e+05   2.33760e+05   2.66388e+05     11.025211      8.305209    -40.159718     13.099534      9.325314    -41.230571    128.807477      0.174917      0.190074      0.057129     49.711916     19.016178     -0.116350   1.31994e+07           464           381           233     19.017501     -0.117504   1.31279e+07
"MKTCS-HI J011337.80+002512.5"            50    829.980619    703.586499    228.655303           819           843           694           712           224           234          1360  -5.16612e-04   8.55295e-04    218.602785      1.000000             0      0.156423      1.576182      1.265590     -0.251372      1.381550   1.36879e-04   3.73801e+05   3.09348e+05   3.58312e+05      9.718117      5.684163    -73.562108      8.669629      4.578409    -70.671438    269.545775      0.633605      0.439635      0.299179     34.586917     18.407519      0.420139   1.33195e+07           832           705           231     18.404153      0.422495   1.32161e+07
"MKTCS-HI J011355.00+002436.8"            51    786.991429    697.630023    229.590508           777           795           688           707           228           234          1061  -4.91616e-04      0.001226    189.185215      1.000000             0      0.317111      2.845100      2.115715      0.174536      0.709940   1.19074e-04   1.73943e+05   1.58337e+05   1.69147e+05      6.739925      5.098156     22.656122      6.503614      4.352447     19.999842     75.287425      0.377027      0.422268      0.144298     26.575240     18.479171      0.410213   1.32783e+07           786           698           231     18.480824      0.410830   1.32161e+07
"MKTCS-HI J011613.15-000009.9"            52    441.625078    449.854989    222.461762           432           451           440           460           220           227           786  -3.47693e-04   9.37659e-04    149.409906      1.000000             0      0.127381      2.365905      1.374131      0.682361      0.395666   1.30509e-04   2.92200e+05   1.14599e+05   2.90017e+05      9.750927      5.431320     42.074376      8.152180      4.638166     40.250077     45.330481      0.619370      0.704127      0.317068     25.070064     19.054792     -0.002745   1.35927e+07           444           448           221     19.050834     -0.005837   1.36572e+07
"MKTCS-HI J011405.54+002300.3"            53    760.635844    681.545244    217.646268           750           770           673           691           215           221          1179  -3.49298e-04   9.41235e-04    200.438789      1.000000             0      0.337729      2.479919      1.726548      0.153480     -0.361522   1.27120e-04   2.44821e+05   2.27934e+05   2.39571e+05      7.287613      5.218602     49.749060      5.317491      4.331890     58.520054    271.274691      0.501018      0.468367      0.187679     29.907197     18.523100      0.383406   1.38051e+07           761           681           219     18.522493      0.382497   1.37454e+07
"MKTCS-HI J011427.15-000214.8"            54    706.616171    429.034836    190.852461           697           719           419           440           189           192           674  -2.10263e-04      0.002692    180.785320      1.000000             0      0.215993      4.549044      5.240456      1.406511      1.186917   9.75310e-05   7.72288e+04   4.82680e+04   7.68665e+04      8.935332      5.950963    -55.985163      8.880977      5.695413    -56.217136    116.810570      0.421664      0.376410      0.070387     17.349106     18.613139     -0.037444   1.49870e+07           704           429           191     18.617500     -0.037502   1.49805e+07
"MKTCS-HI J011520.04-001420.3"            55    574.408000    308.113674    189.266889           565           582           299           318           188           191           559  -6.10574e-04      0.001167    146.188419      1.000000             0      0.235119      2.783396      1.467637     -1.344377      4.443359   1.73818e-04   1.20123e+05   1.08159e+05   1.17429e+05      9.376824      5.621027    -32.136303      9.681403      3.405482    -37.572673    165.214865      0.560541      0.651576      0.137215     28.158173     18.833487     -0.238983   1.50569e+07           576           312           190     18.830834     -0.232506   1.50246e+07
"MKTCS-HI J011437.27-001647.9"            56    681.324385    283.518408    187.613125           674           689           276           291           186           189           567  -3.20800e-04      0.001491    152.444283      1.000000             0      0.477500      2.454750      1.557057      0.730882      0.088077   1.62376e-04   1.32327e+05   1.24716e+05   1.32327e+05      5.776790      4.653944     54.880965      4.319724      3.713452     66.516716     75.101293      0.452445      0.454737      0.143741     26.492242     18.655291     -0.279977   1.51299e+07           681           284           187     18.655832     -0.279175   1.51569e+07
"MKTCS-HI J011725.22-002028.7"            57    261.454165    246.735045    186.279335           252           273           235           257           184           189          1053     -0.001179      0.004538   1074.141536      1.000000             0      0.237745      2.334669      1.620268     -0.011297     -0.537802   5.77786e-04   2.20545e+05   2.16739e+05   2.20545e+05      8.973355      7.358286     42.682443      8.415424      6.386460     43.245000     48.247518      0.442159      0.486491      0.171168    128.465105     19.355096     -0.341297   1.51887e+07           259           247           185     19.359186     -0.340856   1.52451e+07
"MKTCS-HI J011602.88-001219.2"            58    467.305542    328.303021    186.099120           453           484           314           339           181           188          1643  -5.34347e-04      0.003664    704.148937      1.000000             0      0.171875      4.014463      3.400369      1.388850      2.348975   1.76622e-04   1.94382e+05   1.15198e+05   1.87031e+05      8.590698      6.838564     58.067878      8.975679      7.261107     40.153131     63.972522      0.310543      0.286896      0.076026     49.053188     19.011993     -0.205335   1.51966e+07           467           328           187     19.012502     -0.205840   1.51569e+07
"MKTCS-HI J011623.81+002644.5"            59    414.984636    718.913215    177.871598           402           426           706           730           174           185          2356  -2.95194e-04      0.002850    955.756982      1.000000             0      0.251154      4.773000      3.634982      1.221544      1.297546   1.29100e-04   3.51393e+05   3.34970e+05   3.44959e+05      7.635000      6.481083    -39.522454      9.609734      7.431080    -27.529349    140.029343      0.195412      0.197879      0.100458     42.935583     19.099203      0.445686   1.55595e+07           415           719           175     19.099177      0.445830   1.56862e+07
"MKTCS-HI J011420.61-000348.8"            60    722.971956    413.363982    181.552587           709           736           405           423           178           185          1055  -3.18251e-04   8.87060e-04    210.963016      1.000000             0      0.127622      2.503724      1.514158      0.386684     -0.396646   1.19132e-04   3.08763e+05   2.60656e+05   3.08763e+05     10.497066      6.790413    -76.284101      9.877229      6.083378    -73.077208     95.635400      0.619932      0.444156      0.224321     26.512960     18.585880     -0.063563   1.53972e+07           723           414           182     18.585833     -0.062503   1.53774e+07
"MKTCS-HI J011616.83+001601.6"            61    432.415449    611.764942    177.404138           421           445           597           624           172           182          1883  -4.46658e-04   8.86498e-04    304.253550      1.000000             0      0.151588      2.211712      1.511601      0.129929      1.169091   1.08681e-04   3.13763e+05   2.14833e+05   2.93366e+05     13.256956      6.156375    -41.732472     13.642399      5.767972    -36.974211    321.656590      0.462954      0.491167      0.148458     32.313378     19.070145      0.267105   1.55802e+07           434           615           178     19.067504      0.272497   1.55539e+07
"MKTCS-HI J011556.25+003811.6"            62    483.889918    833.425583    179.207405           477           491           823           843           176           181           641  -2.99050e-04   8.46644e-04    131.329634      0.999531             0      0.228395      2.612525      1.202219      0.126781     -0.228451   1.38909e-04   2.20545e+05   1.45797e+05   2.20545e+05      7.244763      4.741388      9.495970      6.502595      3.710654     18.261048    196.576263      0.470722      0.598035      0.224124     24.097006     18.984362      0.636544   1.55006e+07           484           832           180     18.984179      0.634168   1.54657e+07
"MKTCS-HI J011614.51+000951.9"            63    438.222440    550.153070    177.702285           430           447           541           560           174           181          1180  -2.33868e-04      0.001632    294.942854      1.000000             0      0.326637      3.734841      2.553953      1.004999      0.804135   9.88504e-05   2.38377e+05   1.88040e+05   2.10607e+05      6.403901      5.739306     35.144130      6.661202      5.872856     50.961533     48.262849      0.269831      0.293971      0.116742     23.266099     19.060465      0.164419   1.55670e+07           438           550           179     19.060835      0.164164   1.55098e+07
"MKTCS-HI J011603.59+000505.1"            64    465.533504    502.345004    176.602199           452           474           491           513           173           181          1174  -3.56181e-04   6.28524e-04    148.226730      1.000000             0      0.144944      2.075306      1.587784     -0.374777      0.245140   1.01490e-04   3.46838e+05   1.97738e+05   3.47102e+05      7.687157      6.283021     46.543346      6.722469      4.903955     65.681193    159.323968      0.501682      0.479915      0.243998     23.826582     19.014945      0.084740   1.56155e+07           467           503           177     19.012501      0.085831   1.55980e+07
"MKTCS-HI J011610.37+004608.9"            65    448.576811    912.988201    175.254528           441           464           903           923           172           177           783  -8.26934e-04      0.004697    459.000224      1.000000             0      0.167901      5.493119      4.614713      0.682120     -0.049135   2.23139e-04   1.16837e+05   8.69370e+04   1.11979e+05      6.609525      4.908724      8.112492      7.178074      5.285575      0.584210    319.670380      0.244662      0.305645      0.083744     42.781873     19.043229      0.769152   1.56750e+07           448           913           175     19.044190      0.769171   1.56862e+07
"MKTCS-HI J011752.36+004658.1"            66    193.658310    921.187609    151.692982           181           208           910           937           148           160          1785     -0.002659      0.005920   1472.567183      1.000000             0      0.093452      1.981249      1.799989     -0.049554      0.018226   7.73903e-04   3.42525e+05   3.27003e+05   3.38631e+05     11.173483      7.682630    -57.740140     11.524252      7.632093    -45.127375    283.419889      0.510970      0.437506      0.253193    224.031933     19.468148      0.782803   1.67143e+07           194           920           149     19.467579      0.780824   1.68330e+07
"MKTCS-HI J011725.44+003517.2"            67    260.913828    804.373650    151.588534           251           273           794           815           147           155          1284  -6.01770e-04      0.002197    529.844986      1.000000             0      0.176062      1.940681      1.566400      0.699734      0.007015   2.77103e-04   3.39790e+05   6.64569e+04   3.44687e+05      8.802864      6.885104    -89.629884      7.470977      6.242492    -88.395185     98.938929      0.515836      0.416810      0.245111     68.034241     19.356016      0.588113   1.67189e+07           259           803           154     19.359206      0.585823   1.66125e+07
